feature,split,gain,total,null_imp,total_null
f002_flux_ratio_sq_q90-m-q10,0.04176927448380376,0.014770939223735263,0.056540213707539026,0.0685601162540481,-0.01201990254650908
fbk1-007_pb2_flux_median,0.02377344193976132,0.003490736950488591,0.027264178890249912,0.03989028804894832,-0.012626109158698409
f017_pb5_lumi_max,0.03674938435309718,0.004635328523902045,0.041384712876999234,0.05405239218638739,-0.012667679309388155
f023_pb5_lumi_q75,0.02367872703163478,0.00977848869766765,0.03345721572930243,0.046127937297942984,-0.012670721568640554
fbk1-007_pb0_flux_std,0.04783102860390226,0.05132448034732507,0.09915550895122732,0.11194891235887117,-0.012793403407643844
f003_pb2_flux_norm1_max-m-min,0.021594999052850918,0.0016001674156352526,0.023195166468486173,0.03617753194467277,-0.012982365476186596
f003_pb4_lumi_q90,0.020553135063458988,0.00752076718942845,0.02807390225288744,0.04107733393389925,-0.013003431681011809
f015_pb1_d1_flux_norm2_max-m-min,0.0382648228831218,0.0010177634617725463,0.03928258634489435,0.053059384361867,-0.013776798016972652
f003_pb2_flux_err_min-d-pb4_flux_err_min,0.0900738776283387,0.03400531073183512,0.1240791883601738,0.13805299227577386,-0.013973803915600061
f015_pb2_d1_lumi_q90-m-q10,0.03362379238492138,0.015132471127366716,0.0487562635122881,0.0627377086556829,-0.013981445143394798
f003_pb0_lumi_max-d-min-d-pb5_lumi_max-d-min,0.046789164614510326,0.04290939470753699,0.08969855932204733,0.10400258328005554,-0.014304023958008213
f003_pb1_flux_norm2_max-m-min,0.016385679105891268,0.002074166499928096,0.01845984560581936,0.033165664652721104,-0.014705819046901745
f003_pb1_lumi_mean-d-pb3_lumi_mean,0.03779124834248911,0.0754208128193836,0.11321206116187273,0.12817795166598628,-0.014965890504113552
f002_flux_norm3_q75-m-q25,0.034286796741807166,0.004693253518508517,0.03898005026031568,0.05407906863168925,-0.01509901837137357
f023_pb4_lumi_max-m-min,0.03883311233188104,0.009255181130162823,0.048088293462043866,0.06333544368545846,-0.015247150223414593
f002_flux_ratio_sq_q90,0.033907937109301005,0.02297255478429405,0.05688049189359505,0.07228573401574849,-0.01540524212215344
f015_pb3_d1_lumi_min,0.05247205910210268,0.006328516594435287,0.05880057569653796,0.074681941880269,-0.015881366183731038
f003_pb5_lumi_q90,0.01704868346277704,0.0020824046116374693,0.01913108807441451,0.03560737727646232,-0.01647628920204781
f015_pb2_d1_flux_std-d-pb5_d1_flux_std,0.025573025194165558,0.013074903299162314,0.038647928493327884,0.05528688692009928,-0.0166389584267714
f002_flux_by_flux_ratio_sq_q90-m-q10,0.034192081833680624,0.0066801158460631895,0.040872197679743816,0.05761388892371535,-0.016741691243971533
f020_pb5_lumi_mean,0.06090168592536465,0.004331139184670165,0.06523282511003481,0.08198444472893925,-0.016751619618904437
f003_pb0_lumi_max-m-min-d-pb3_lumi_max-m-min,0.059102102670960416,0.00860078490039976,0.06770288757136017,0.08451716534564417,-0.016814277774284
f014_d0_flux_norm1_q75,0.06450085243417314,0.005456820903141282,0.06995767333731442,0.08695655726228699,-0.016998883924972563
f003_pb2_flux_err_q25-d-pb5_flux_err_q25,0.055502936162151933,0.03296094373723319,0.08846387989938513,0.10553181791842464,-0.01706793801903951
f003_pb1_lumi_max-m-min-d-pb5_lumi_max-m-min,0.04271642356506915,0.007806410528420749,0.0505228340934899,0.06806422080328826,-0.017541386709798365
f017_pb2_lumi_mean,0.01629096419776473,0.006405543335112924,0.022696507532877653,0.04051899630814286,-0.017822488775265207
f003_pb0_flux_by_flux_ratio_sq_q90-d-pb4_flux_by_flux_ratio_sq_q90,0.03258192839552946,0.07295802712022745,0.1055399555157569,0.1235050505209154,-0.0179650950051585
f003_pb4_flux_norm2_kurt,0.007387762833870052,0.0028427752874023546,0.010230538121272406,0.028339998901500307,-0.0181094607802279
f018_pb1_lumi_q75,0.029835196059859823,0.01376938947635409,0.04360458553621392,0.06178248746547719,-0.018177901929263267
f017_pb3_lumi_min,0.02708846372419019,0.02325777671218687,0.05034624043637706,0.06935429236436741,-0.01900805192799035
f015_pb3_d1_flux_norm1_max-d-pb5_d1_flux_norm1_max,0.06639515059670392,0.004666217404813202,0.07106136800151712,0.0901407138551397,-0.019079345853622587
f003_pb3_flux_skew,0.014775525667740104,0.003879738071303749,0.018655263739043845,0.03793001847746291,-0.019274754738419067
f023_pb5_lumi_q25,0.02708846372419019,0.0149448896575973,0.042033353381787486,0.061426686324453236,-0.01939333294266575
f015_pb1_d0_lumi_q90,0.017806402727789356,0.019162056928819605,0.036968459656608964,0.05655946709005589,-0.019591007433446925
f015_pb5_d1_lumi_max,0.02415230157226748,0.011033927865274304,0.03518622943754178,0.054938798416632184,-0.019752568979090404
f015_pb1_d0_flux_err_min,0.041863989391930284,0.016424309246485146,0.05828829863841544,0.07804293192782796,-0.019754633289412522
f014_d1_flux_norm1_max-d-min,0.04461072172759993,0.0031381490014124568,0.047748870729012384,0.06765002044006152,-0.019901149711049136
f003_pb1_flux_norm1_q90-m-q10,0.07368819852244743,0.005761129380953519,0.07944932790340095,0.09950171760826393,-0.020052389704862977
f023_pb5_lumi_q10,0.021784428869104,0.02715451293131157,0.04893894180041557,0.06900416637524054,-0.020065224574824972
f015_pb3_d1_flux_max-d-pb5_d1_flux_max,0.06904716802424703,0.007241735348193614,0.07628890337244064,0.09654707402992292,-0.020258170657482283
f023_pb1_flux_norm1_mean,0.0343815116499337,0.05574383027103885,0.09012534192097256,0.11043667073036158,-0.020311328809389018
f003_pb2_lumi_max-d-pb3_lumi_max,0.06857359348361433,0.018245402049200825,0.08681899553281516,0.10750800629660916,-0.020689010763793994
f017_pb5_lumi_mean,0.018753551809054747,0.004384626954103577,0.023138178763158324,0.04394824959756111,-0.02081007083440279
f003_pb3_lumi_q75-m-q25,0.024341731388520558,0.0063522777075453426,0.0306940090960659,0.05151161787699204,-0.020817608780926138
f003_pb0_lumi_q75-m-q25,0.019890130706573216,0.004068160717208563,0.02395829142378178,0.044836344680622656,-0.020878053256840876
f003_pb0_flux_norm2_min,0.005872324303845425,0.0434997681318069,0.049372092435652326,0.07039241437310012,-0.021020321937447795
fbk1-008_pb4_flux_min,0.006345898844478121,0.006186686036788634,0.012532584881266757,0.03359059889055498,-0.021058014009288226
f004_y0_flux_err_min,0.020174275430952838,0.0016831655673345835,0.021857440998287417,0.04291824356584969,-0.02106080256756227
f003_pb1_lumi_max-d-pb5_lumi_max,0.04934646713392688,0.01209908757858262,0.0614455547125095,0.08266539315643763,-0.021219838443928128
f014_d1_flux_max-d-min,0.026046599734798257,0.0019410560832358347,0.02798765581803409,0.04968981924663882,-0.021702163428604728
f014_d0_flux_norm3_q75-m-q25,0.03059291532487213,0.005899058398787493,0.03649197372365963,0.058424489677813565,-0.021932515954153936
fbk1-007_pb1_flux_max,0.03674938435309718,0.02637807263076481,0.06312745698386199,0.08531532219704298,-0.022187865213180988
f023_pb2_lumi_std,0.05171433983709036,0.015313877388975826,0.06702821722606618,0.08978050416154205,-0.022752286935475874
f014_d1_flux_min,0.058439098314074636,0.009140495253794623,0.06757959356786927,0.09034718313363607,-0.0227675895657668
f015_pb2_d0_lumi_max,0.0191324114415609,0.0077538055729737924,0.02688621701453469,0.049899496512341435,-0.023013279497806745
f002_flux_err_min,0.015343815116499338,0.006191693159458926,0.021535508275958258,0.044614353865801926,-0.023078845589843668
f018_pb2_lumi_q25,0.0261413146429248,0.014237803732993371,0.04037911837591817,0.0635718573306041,-0.023192738954685925
f002_flux_skew,0.021784428869104,0.005619047360198797,0.0274034762293028,0.050860763372044974,-0.023457287142742176
f003_pb2_lumi_max-m-min-d-pb5_lumi_max-m-min,0.04783102860390226,0.009983689392824922,0.057814717996727175,0.08157932610758938,-0.0237646081108622
f017_pb5_lumi_q75,0.01856412199280167,0.003040831783776285,0.021604953776577958,0.045543102846112286,-0.02393814906953433
f017_pb5_flux_norm1_mean,0.0518090547452169,0.02690242103845464,0.07871147578367155,0.10289124774003487,-0.024179771956363325
f003_pb5_lumi_q75,0.018753551809054747,0.003935802101747882,0.02268935391080263,0.04698359623969559,-0.024294242328892962
f003_pb4_lumi_q75,0.016669823830270887,0.001996121183051649,0.018665945013322537,0.042973631456615376,-0.02430768644329284
f015_pb3_d1_lumi_max,0.03201363894677022,0.01078512206447104,0.04279876101124126,0.06750995842378638,-0.024711197412545113
f015_pb4_d1_lumi_max,0.02595188482667172,0.008880894509048548,0.034832779335720265,0.059726948704265974,-0.02489416936854571
f015_pb4_d1_lumi_q75,0.013354802045842015,0.010253667647932492,0.02360846969377451,0.04891687033569706,-0.02530840064192255
f012_pb3_lumi_q75-d-pb5_lumi_q75,0.028698617162341355,0.01925836098328109,0.04795697814562245,0.0732804687025355,-0.025323490556913054
f003_pb5_flux_std,0.028225042621708663,0.04517351180648405,0.07339855442819271,0.0987535696549751,-0.025355015226782393
f003_pb4_flux_norm3_min,0.0130706573214624,0.02548533179097408,0.03855598911243648,0.06391860816876561,-0.025362619056329132
f020_pb5_lumi_max,0.04536844099261224,0.007822738400340376,0.05319117939295261,0.07862019099854686,-0.02542901160559425
f023_pb5_flux_mean,0.02074256487971206,0.05619519017566111,0.07693775505537317,0.10237572460228644,-0.02543796954691327
f018_pb1_lumi_median,0.02576245501041864,0.01572183378068517,0.041484288791103816,0.06731690586888056,-0.025832617077776746
f003_pb3_lumi_max-d-min,0.0387383974237545,0.004751221025828602,0.0434896184495831,0.06933479526244052,-0.025845176812857418
f002_flux_q90,0.01818526236029551,0.00832440763867943,0.026509669998974937,0.05286387655885584,-0.026354206559880904
f015_pb2_d0_lumi_max-m-min,0.008429626823261982,0.002528076658028446,0.010957703481290429,0.03738122162704465,-0.02642351814575422
f003_pb1_flux_norm1_max-m-min,0.03409736692555408,0.0020208902084104933,0.036118257133964576,0.06261798462722218,-0.026499727493257602
f017_pb5_lumi_median,0.02150028414472438,0.004486036205738752,0.02598632035046313,0.05250858551751342,-0.026522265167050287
f003_pb0_flux_norm1_max,0.007008903201363896,0.00822154685740972,0.015230450058773612,0.04237036398819002,-0.027139913929416407
f003_pb0_lumi_max-m-min-d-pb5_lumi_max-m-min,0.04205341920818337,0.018827133214342408,0.060880552422525776,0.08811149309535315,-0.02723094067282738
f003_pb0_lumi_q90-d-pb2_lumi_q90,0.07387762833870051,0.023314560294872645,0.09719218863357316,0.1249837395705768,-0.02779155093700364
f014_d1_flux_by_flux_ratio_sq_max-d-min,0.047641598787649175,0.007776844299649711,0.05541844308729889,0.08355079823792039,-0.0281323551506215
f023_pb2_lumi_q90,0.012123508240197008,0.003374919255466741,0.015498427495663747,0.04397611031230005,-0.028477682816636304
f017_pb2_lumi_max,0.015817389657132034,0.008538372393767209,0.024355762050899243,0.05284063840317308,-0.028484876352273838
f003_pb2_flux_err_q25-d-pb4_flux_err_q25,0.07018374692176549,0.01832722973815173,0.08851097665991722,0.11706548374247587,-0.028554507082558647
f017_pb1_lumi_mean-d-pb5_lumi_mean,0.02708846372419019,0.045076938664247626,0.07216540238843781,0.10073171186243536,-0.028566309473997548
f003_pb1_lumi_max-d-pb2_lumi_max,0.041863989391930284,0.01938002753238717,0.06124401692431746,0.08997641407722053,-0.028732397152903065
f003_pb0_flux_min-d-pb2_flux_min,0.10986929342678538,0.009943910941761155,0.11981320436854652,0.14956245756638392,-0.029749253197837403
f014_d0_flux_norm3_q75,0.04432657700322031,0.008815754936343028,0.05314233193956333,0.08308610227671885,-0.02994377033715552
f023_pb4_lumi_q75-m-q25,0.027656753172949418,0.006851098535461495,0.03450785170841092,0.06479242919587619,-0.03028457748746527
f018_pb2_lumi_q10,0.0278461829892025,0.007119935317068309,0.03496611830627081,0.06533261871518503,-0.03036650040891422
f013_flux_by_flux_ratio_sq_q10,0.02415230157226748,0.0016983422574421096,0.025850643829709585,0.056345565880592335,-0.03049492205088275
fbk1-007_pb5_flux_q25,0.01610153438151165,0.012771198625525068,0.02887273300703672,0.0593764112354508,-0.030503678228414082
f003_pb1_lumi_min,0.017238113279030118,0.0052072483346854,0.02244536161371552,0.05323866110674935,-0.030793299493033832
f005_pb1_y2_lumi_max,0.03343436256866831,0.04681931310972376,0.08025367567839206,0.1112856260933105,-0.031031950414918436
f003_pb0_lumi_max-m-min-d-pb4_lumi_max-m-min,0.029266906611100582,0.011352322580849448,0.04061922919195003,0.07165261193345543,-0.031033382741505397
f003_pb1_lumi_q75-d-pb4_lumi_q75,0.05237734419397613,0.027083371560853737,0.07946071575482988,0.11076230375378257,-0.03130158799895269
f012_pb2_lumi_max,0.023299867399128624,0.008148319022872545,0.031448186422001166,0.06321659341131931,-0.03176840698931815
f002_flux_norm3_q25,0.010229210077666228,0.00253586402255136,0.012765074100217587,0.04459630754680325,-0.031831233446585665
f015_pb3_d1_lumi_q25,0.022636863042242848,0.004361407260098763,0.026998270302341608,0.059040500392809815,-0.03204223009046821
f015_pb0_d1_flux_norm2_max,0.032676643303655994,0.010006395625273973,0.04268303892892997,0.07485581847154213,-0.03217277954261216
f005_pb4_y1_lumi_q90-m-q10,0.02377344193976132,0.0058999846116590616,0.02967342655142038,0.061952530859420436,-0.03227910430800006
fbk1-007_pb1_flux_q25,0.010229210077666228,0.010477750730748721,0.020706960808414943,0.05299180732617122,-0.032284846517756274
fbk1-007_pb2_flux_q75,0.021973858685357082,0.0025210466901370828,0.02449490537549416,0.05689876804743649,-0.03240386267194233
f015_pb1_d1_flux_norm1_max-m-min,0.07444591778745975,0.001948537829429392,0.07639445561688914,0.10895026951210847,-0.03255581389521933
f023_pb4_lumi_q10,0.019227126349687443,0.019239408738095702,0.038466535087783145,0.07106873975718311,-0.03260220466939997
f015_pb2_d1_flux_min-d-pb5_d1_flux_min,0.052093199469596514,0.060789501523137536,0.11288270099273405,0.14558212326659614,-0.03269942227386209
f017_pb2_lumi_median,0.01941655616594052,0.007140578088479287,0.026557134254419808,0.05940056698358631,-0.032843432729166504
f018_pb2_lumi_q75,0.017806402727789356,0.013991317652298987,0.031797720380088344,0.064724753422638,-0.03292703304254966
f002_flux_by_flux_ratio_sq_q25,0.02007956052282629,0.0074364114509500815,0.027515971973776376,0.06050679821004984,-0.03299082623627346
f003_pb1_lumi_max-d-min,0.035139230914946015,0.004264578895169445,0.039403809810115466,0.0723994536579568,-0.03299564384784134
f005_pb1_y0_lumi_max-m-min,0.02850918734608828,0.013878403352930356,0.04238759069901864,0.07555835376103431,-0.033170763062015676
f014_d0_flux_ratio_sq_q75-m-q25,0.1128054555787081,0.01140855700052337,0.12421401257923148,0.1575658457069866,-0.03335183312775511
f012_pb3_lumi_median-d-pb5_lumi_median,0.029645766243606743,0.010983686752475822,0.04062945299608257,0.07406460296822183,-0.03343514997213926
f002_a_3__skewness,0.02974048115173328,0.00243592962317233,0.032176410774905614,0.0659145012326199,-0.03373809045771428
f003_pb0_lumi_mean,0.028225042621708663,0.0044191805980469175,0.032644223219755575,0.06669445705351794,-0.034050233833762364
f023_pb2_lumi_max,0.0130706573214624,0.004389491104254946,0.017460148425717345,0.051579183452577435,-0.03411903502686009
f012_pb2_lumi_q75-d-pb5_lumi_q75,0.055124076529645766,0.012492082364373958,0.06761615889401973,0.10174144275084544,-0.034125283856825714
f003_pb1_flux_q75-m-q25-d-pb3_flux_q75-m-q25,0.0027467323356696344,0.0005399560057663264,0.003286688341435961,0.03748134238994075,-0.03419465404850479
f002_flux_ratio_sq_std-d-mean,0.0644061375260466,0.0029528732613290248,0.06735901078737562,0.1015578497249046,-0.03419883893752898
f005_pb0_y2_lumi_max-m-min,0.023205152491002086,0.002725859413828652,0.025931011904830742,0.0602033303900893,-0.03427231848525856
f003_pb1_lumi_q75-m-q25-d-pb4_lumi_q75-m-q25,0.04385300246258761,0.017060063582355938,0.06091306604494354,0.0952560069510162,-0.034342940906072664
f015_pb2_d1_flux_max-m-min-d-pb5_d1_flux_max-m-min,0.07861337374502747,0.011130428079398166,0.08974380182442564,0.12450336910178313,-0.03475956727735749
f015_pb1_d1_lumi_mean,0.02708846372419019,0.007385369920822502,0.034473833645012684,0.06929348426671568,-0.034819650621702995
f012_pb5_lumi_min,0.040727410494411816,0.00857874089868745,0.04930615139309928,0.0842013391434606,-0.03489518775036132
f023_pb5_lumi_min,0.026046599734798257,0.031646526477646014,0.057693126212444275,0.09286229646146636,-0.03516917024902209
f002_flux_norm1_median,0.028793332070467886,0.00992766074170476,0.03872099281217265,0.07417126483921158,-0.035450272027038925
fbk1-006_pb3_flux_median,0.007008903201363896,0.0014031144923796395,0.008412017693743536,0.04433035065682058,-0.035918332963077046
f023_pb2_flux_by_flux_ratio_sq_median,0.07605607122561091,0.0034544220998751433,0.07951049332548606,0.11579470020211645,-0.03628420687663039
f023_pb3_lumi_mean-d-pb5_lumi_mean,0.028414472437961736,0.06163222884711735,0.09004670128507909,0.12652821691168334,-0.03648151562660425
fbk1-007_pb1_flux_std,0.036086379996211414,0.022733437943374468,0.05881981793958588,0.0953171317523154,-0.036497313812729526
f023_pb4_lumi_q90,0.014491380943360487,0.001768686375535209,0.016260067318895698,0.05311192070813814,-0.03685185338924244
f003_pb4_lumi_max-d-min,0.032771358211782536,0.00414238848658596,0.0369137466983685,0.0741149607088437,-0.0372012140104752
f026_pb0_date_diff_0.5,0.00426217086569426,0.00288158434700447,0.00714375521269873,0.044881925144148224,-0.037738169931449496
f002_lumi_min,0.007861337374502748,0.003188441567654497,0.011049778942157244,0.04887133352511065,-0.03782155458295341
f004_y2_flux_ratio_sq_std-d-mean,0.15097556355370334,0.0010832837313544032,0.15205884728505778,0.19000407273973174,-0.037945225454673964
f018_pb3_flux_norm1_q25,0.03618109490433795,0.01031011640974698,0.04649121131408493,0.0845875655916862,-0.038096354277601274
f003_pb4_flux_kurt,0.014491380943360487,0.002597392295974262,0.017088773239334748,0.0552000770244314,-0.038111303785096654
